Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Passed,Cluster
S17846,0.5714285714285714,0.541033434650456,0.3051643192488263,1,Yes,1
S17847,0.3928571428571428,0.6595744680851063,0.2822117892540428,0,Yes,0
S17848,0.3761904761904762,0.4996960486322188,0.2013562858633281,0,Yes,0
S17849,0.4976190476190475,0.539209726443769,0.2832550860719874,1,No,1
S17850,0.2904761904761904,0.6838905775075987,0.2863849765258216,0,Yes,0
S17851,0.369047619047619,0.6443768996960486,0.2686489306207616,0,Yes,0
S17853,0.4404761904761904,0.5574468085106383,0.3797600417318727,1,No,1
S17854,0.3714285714285714,0.4832826747720364,0.3202921231090245,1,No,1
S17856,0.680952380952381,0.6990881458966566,0.1841418883672404,1,No,1
S17859,0.569047619047619,0.7288753799392097,0.340114762649974,1,Yes,1
S17860,0.5309523809523808,0.5483282674772036,0.3145539906103286,0,Yes,0
S17861,0.3880952380952381,0.3969604863221884,0.3557642149191445,0,No,0
S17862,0.438095238095238,0.61580547112462,0.4214919144496609,1,Yes,1
S17863,0.3785714285714285,0.6759878419452888,0.313510693792384,0,No,0
S17865,0.3238095238095238,0.3629179331306991,0.2754303599374021,0,Yes,0
S17866,0.4523809523809524,0.4875379939209726,0.1591027647365675,0,No,0
S17868,0.4428571428571429,0.347112462006079,0.1690140845070423,0,No,0
S17869,0.319047619047619,0.5890577507598783,0.2535211267605634,0,Yes,0
S17870,0.4904761904761905,0.6936170212765957,0.2649973917579551,0,No,0
S17871,0.3857142857142857,0.5197568389057751,0.4308815858111633,1,No,1
S17872,0.5023809523809524,0.3410334346504559,0.3035993740219093,0,No,0
S17873,0.5952380952380952,0.5677811550151975,0.3077725612936881,1,No,1
S17874,0.6547619047619048,0.40790273556231,0.2368283776734481,0,Yes,0
S17875,0.1666666666666666,0.4200607902735562,0.2848200312989045,1,Yes,1
S17876,0.3666666666666666,0.6595744680851063,0.1231090245174752,0,No,0
S17877,0.430952380952381,0.6887537993920972,0.3458528951486698,0,No,0
S17878,0.5214285714285714,0.5075987841945289,0.2634324465310381,0,Yes,0
S17879,0.269047619047619,0.6316109422492401,0.2003129890453834,1,Yes,1
S17880,0.35,0.4121580547112461,0.2822117892540428,0,No,0
S17881,0.4833333333333333,0.6072948328267477,0.3479394887845592,0,Yes,0
S17882,0.4761904761904761,0.4960486322188449,0.3562858633281168,1,No,1
S17884,0.519047619047619,0.4328267477203648,0.2863849765258216,1,No,1
S17885,0.5071428571428571,0.5927051671732523,0.2065727699530516,0,No,0
S17886,0.4904761904761905,0.3629179331306991,0.3229003651538863,1,Yes,1
S17889,0.2,0.4826747720364741,0.306207616066771,0,No,0
S17890,0.6499999999999999,0.3556231003039514,0.3531559728742827,1,No,1
S17891,0.2047619047619047,0.5094224924012158,0.2686489306207616,0,Yes,0
S17892,0.338095238095238,0.6255319148936169,0.3009911319770475,1,No,1
S17893,0.4404761904761904,0.3848024316109422,0.3171622326551904,1,Yes,1
S17894,0.5476190476190477,0.6869300911854104,0.0886802295252999,1,Yes,1
S17895,0.1095238095238095,0.6358662613981763,0.2436098069900887,1,No,1
S17896,0.4642857142857143,0.5854103343465046,0.1971830985915492,0,No,0
S17897,0.5619047619047619,0.6127659574468085,0.1867501304121022,0,Yes,0
S17898,0.5857142857142857,0.5580547112462005,0.1857068335941575,0,No,0
S17899,0.3833333333333333,0.5835866261398176,0.3035993740219093,1,Yes,1
S17900,0.430952380952381,0.5513677811550152,0.3375065206051122,1,No,1
S17902,0.419047619047619,0.7003039513677811,0.2107459572248305,0,No,0
S17903,0.3428571428571428,0.443161094224924,0.3275952008346374,0,No,0
S17904,0.3619047619047619,0.4577507598784194,0.3735002608242045,0,Yes,0
S17905,0.519047619047619,0.4954407294832826,0.3270735524256651,0,Yes,0
S17906,0.4833333333333333,0.468693009118541,0.3719353155972874,0,No,0
S17909,0.55,0.6091185410334347,0.2696922274387063,1,No,1
S17913,0.438095238095238,0.6832826747720364,0.4298382889932186,1,No,1
S17914,0.4642857142857143,0.5003039513677812,0.3098591549295775,1,No,1
S17915,0.3857142857142857,0.6425531914893617,0.4251434533124674,0,No,0
S17916,0.5761904761904761,0.4425531914893617,0.3322900365153887,1,Yes,1
S17917,0.7023809523809523,0.4091185410334346,0.2879499217527387,1,No,1
S17918,0.4880952380952381,0.486322188449848,0.260302556077204,1,No,1
S17919,0.4761904761904761,0.7069908814589666,0.4413145539906104,0,Yes,0
S17921,0.2452380952380952,0.5477203647416413,0.2952529994783516,1,Yes,1
S17922,0.469047619047619,0.4206686930091186,0.368283776734481,0,Yes,0
S17924,0.3904761904761904,0.6437689969604863,0.2728221178925404,0,No,0
S17925,0.3214285714285714,0.4571428571428572,0.3693270735524256,0,No,0
S17926,0.4452380952380952,0.2613981762917933,0.1721439749608763,1,Yes,1
S17927,0.4595238095238094,0.4990881458966565,0.2889932185706834,1,No,1
S17928,0.3595238095238095,0.5969604863221885,0.2983828899321857,1,Yes,1
S17929,0.7166666666666667,0.541033434650456,0.2842983828899322,1,Yes,1
S17930,0.4095238095238095,0.5525835866261397,0.360980699008868,0,Yes,0
S17931,0.3285714285714285,0.5854103343465046,0.2305685967657799,1,Yes,1
S17932,0.4547619047619048,0.4808510638297872,0.2863849765258216,0,No,0
S17933,0.5738095238095239,0.390273556231003,0.4919144496609285,1,Yes,1
S17934,0.469047619047619,0.6328267477203647,0.352112676056338,1,Yes,1
S17935,0.5238095238095238,0.4352583586626139,0.3735002608242045,1,Yes,1
S17939,0.5904761904761904,0.443161094224924,0.3839332290036516,0,Yes,0
S17940,0.5095238095238095,0.7349544072948327,0.2764736567553469,0,Yes,0
S17941,0.5642857142857143,0.7361702127659574,0.2425665101721439,1,Yes,1
S17943,0.4071428571428572,0.6352583586626139,0.2895148669796557,0,No,0
S17949,0.3833333333333333,0.486322188449848,0.2524778299426187,1,No,1
S17950,0.5,0.5604863221884498,0.298904538341158,0,No,0
S17951,0.6023809523809524,0.5659574468085106,0.2446531038080334,0,Yes,0
S17953,0.4285714285714285,0.5045592705167173,0.2008346374543557,0,No,0
S17955,0.4238095238095237,0.4267477203647417,0.190923317683881,0,Yes,0
S17956,0.5166666666666666,0.5610942249240122,0.2728221178925404,0,Yes,0
S17957,0.6333333333333334,0.3860182370820669,0.217527386541471,1,No,1
S17958,0.219047619047619,0.2984802431610941,0.2117892540427751,1,Yes,1
S17959,0.5619047619047619,0.6881458966565349,0.2373500260824204,0,Yes,0
S17960,0.2833333333333333,0.6990881458966566,0.2284820031298904,0,Yes,0
S17962,0.3904761904761904,0.548936170212766,0.2519561815336463,1,No,1
S17963,0.3214285714285714,0.5075987841945289,0.3985393844548774,1,Yes,1
S17964,0.55,0.5075987841945289,0.2420448617631716,0,Yes,0
S17965,0.5095238095238095,0.4832826747720364,0.2816901408450704,0,Yes,0
S17967,0.3166666666666667,0.4966565349544073,0.2863849765258216,1,Yes,1
S17969,0.3238095238095238,0.7458966565349544,0.2916014606155451,0,Yes,0
S17970,0.3404761904761905,0.590273556231003,0.3458528951486698,0,No,0
S17973,0.5166666666666666,0.541033434650456,0.3891497130933751,0,Yes,0
S17974,0.6452380952380953,0.3398176291793313,0.2723004694835681,0,No,0
S17976,0.4833333333333333,0.4261398176291793,0.3088158581116328,0,Yes,0
S17977,0.7071428571428572,0.3094224924012158,0.0855503390714658,1,Yes,1
S17978,0.3261904761904762,0.5300911854103344,0.3109024517475222,0,No,0
S17979,0.6095238095238096,0.5860182370820668,0.4063641105894627,0,Yes,0
S17980,0.5952380952380952,0.703951367781155,0.3422013562858634,1,No,1
S17982,0.6214285714285714,0.6553191489361702,0.2535211267605634,1,Yes,1
S17983,0.5,0.6559270516717325,0.4235785080855503,0,Yes,0
S17984,0.3976190476190476,0.6437689969604863,0.3020344287949922,0,No,0
S17986,0.6023809523809524,0.6048632218844985,0.3051643192488263,1,Yes,1
S17987,0.5976190476190476,0.3744680851063829,0.2290036515388628,0,No,0
S17989,0.3809523809523809,0.6279635258358662,0.2968179447052687,0,No,0
S17990,0.4904761904761905,0.4668693009118541,0.2999478351591028,0,Yes,0
S17992,0.5880952380952381,0.4200607902735562,0.2691705790297339,1,No,1
S17993,0.4166666666666667,0.3537993920972644,0.306207616066771,0,No,0
S17995,0.3119047619047619,0.4237082066869301,0.2081377151799687,1,No,1
S17998,0.5595238095238095,0.5209726443768997,0.3161189358372457,0,Yes,0
S17999,0.3309523809523809,0.417629179331307,0.1199791340636411,0,No,0
S18000,0.5904761904761904,0.5501519756838906,0.3338549817423057,1,No,1
S18001,0.5047619047619047,0.5610942249240122,0.2723004694835681,1,Yes,1
S18002,0.3738095238095238,0.6486322188449848,0.2493479394887845,1,No,1
S18004,0.3952380952380953,0.3027355623100304,0.3865414710485134,1,Yes,1
S18006,0.4333333333333333,0.5702127659574467,0.2149191444966093,1,No,1
S18007,0.2619047619047619,0.6656534954407295,0.3896713615023474,1,No,1
S18009,0.4142857142857142,0.6796352583586626,0.2717788210745957,0,No,0
S18010,0.6285714285714286,0.3629179331306991,0.3145539906103286,0,Yes,0
S18012,0.6595238095238096,0.7203647416413373,0.315075639019301,1,Yes,1
S18014,0.4023809523809523,0.190273556231003,0.2592592592592593,0,No,0
S18015,0.4452380952380952,0.4437689969604863,0.2029212310902452,1,No,1
S18016,0.4166666666666667,0.5957446808510638,0.3792383933229004,1,Yes,1
S18017,0.3857142857142857,0.5343465045592705,0.2681272822117893,1,Yes,1
S18018,0.2476190476190476,0.3866261398176291,0.2962962962962963,1,Yes,1
S18019,0.4642857142857143,0.4553191489361702,0.4230568596765781,1,Yes,1
S18020,0.3142857142857143,0.3811550151975684,0.3703703703703704,0,No,0
S18021,0.4619047619047619,0.3951367781155015,0.2999478351591028,0,No,0
S18022,0.7190476190476192,0.4358662613981763,0.2394366197183099,0,Yes,0
S18025,0.5738095238095239,0.7088145896656535,0.2227438706311946,1,Yes,1
S18026,0.5,0.5300911854103344,0.1481481481481481,1,No,1
S18027,0.5023809523809524,0.4085106382978724,0.2347417840375587,1,Yes,1
S18030,0.3523809523809524,0.5434650455927051,0.3766301512780386,1,Yes,1
S18031,0.5666666666666667,0.5610942249240122,0.2446531038080334,0,Yes,0
S18032,0.2595238095238095,0.5191489361702127,0.2806468440271257,1,Yes,1
S18033,0.5833333333333334,0.4510638297872341,0.2357850808555034,1,No,1
S18035,0.5809523809523809,0.2905775075987842,0.2076160667709963,0,No,0
S18036,0.4238095238095237,0.3951367781155015,0.3974960876369327,1,Yes,1
S18037,0.319047619047619,0.460790273556231,0.3719353155972874,1,No,1
S18038,0.5357142857142857,0.3799392097264438,0.190923317683881,0,Yes,0
S18040,0.4142857142857142,0.3799392097264438,0.4058424621804903,1,No,1
S18041,0.5523809523809524,0.7513677811550151,0.3411580594679186,0,Yes,0
S18043,0.3095238095238095,0.7264437689969605,0.3030777256129369,1,No,1
S18044,0.6214285714285714,0.2990881458966565,0.3458528951486698,0,Yes,0
S18046,0.2452380952380952,0.6139817629179332,0.2232655190401669,1,No,1
S18047,0.3833333333333333,0.6389057750759878,0.3635889410537298,1,No,1
S18048,0.3571428571428571,0.3768996960486322,0.3244653103808034,1,No,1
S18049,0.4476190476190475,0.5033434650455927,0.2128325508607198,1,No,1
S18050,0.4214285714285714,0.511854103343465,0.1684924360980699,1,Yes,1
S18051,0.4880952380952381,0.5306990881458966,0.3166405842462181,0,No,0
S18052,0.4595238095238094,0.6978723404255319,0.2842983828899322,0,Yes,0
S18054,0.5166666666666666,0.5227963525835866,0.3912363067292645,0,No,0
S18055,0.5214285714285714,0.6644376899696048,0.3317683881064163,1,No,1
S18057,0.4214285714285714,0.4735562310030395,0.3077725612936881,1,No,1
S18058,0.3166666666666667,0.470516717325228,0.199791340636411,1,No,1
S18060,0.4833333333333333,0.513677811550152,0.3917579551382369,0,Yes,0
S18061,0.4833333333333333,0.4644376899696049,0.3129890453834116,1,Yes,1
S18062,0.3904761904761904,0.5240121580547112,0.2133541992696922,1,Yes,1
S18063,0.3928571428571428,0.6735562310030395,0.288471570161711,0,No,0
S18064,0.5666666666666667,0.6303951367781155,0.3343766301512781,0,Yes,0
S18068,0.5333333333333333,0.5258358662613982,0.4324465310380804,1,Yes,1
S18069,0.4833333333333333,0.5063829787234042,0.1549295774647887,0,No,0
S18070,0.4452380952380952,0.5610942249240122,0.3667188315075639,0,No,0
S18071,0.611904761904762,0.4924012158054711,0.3348982785602504,1,Yes,1
S18072,0.4214285714285714,0.5513677811550152,0.3213354199269693,1,No,1
S18073,0.5095238095238095,0.5367781155015198,0.2269170579029734,1,No,1
S18074,0.3714285714285714,0.3665653495440729,0.3296817944705269,0,Yes,0
S18075,0.3880952380952381,0.478419452887538,0.2550860719874804,0,No,0
S18077,0.3714285714285714,0.7689969604863222,0.3312467396974439,1,Yes,1
S18079,0.3071428571428571,0.5762917933130699,0.3588941053729786,0,No,0
S18080,0.4785714285714286,0.8042553191489362,0.1465832029212311,0,Yes,0
S18081,0.4833333333333333,0.3507598784194529,0.2994261867501304,1,No,1
S18082,0.25,0.3562310030395136,0.3990610328638498,1,Yes,1
S18083,0.4142857142857142,0.4480243161094225,0.1799687010954616,0,No,0
S18084,0.4976190476190475,0.502127659574468,0.2863849765258216,1,No,1
S18085,0.5166666666666666,0.5148936170212766,0.3218570683359416,1,No,1
S18087,0.5476190476190477,0.3927051671732522,0.3229003651538863,1,No,1
S18088,0.4547619047619048,0.6613981762917933,0.2467396974439228,1,No,1
S18089,0.469047619047619,0.4875379939209726,0.3088158581116328,0,No,0
S18091,0.5761904761904761,0.4194528875379939,0.2759520083463745,0,No,0
S18092,0.3857142857142857,0.7811550151975684,0.2952529994783516,1,No,1
S18094,0.3880952380952381,0.541033434650456,0.2863849765258216,1,No,1
S18096,0.6357142857142858,0.547112462006079,0.3249869587897757,1,Yes,1
S18099,0.3952380952380953,0.4480243161094225,0.2342201356285863,0,Yes,0
S18101,0.3595238095238095,0.4212765957446808,0.2895148669796557,0,No,0
S18102,0.3809523809523809,0.6048632218844985,0.3056859676577987,0,No,0
S18105,0.5809523809523809,0.7914893617021278,0.2524778299426187,0,No,0
S18106,0.6166666666666666,0.5045592705167173,0.2326551904016692,1,Yes,1
S18107,0.3785714285714285,0.5635258358662614,0.1883150756390192,1,Yes,1
S18108,0.3619047619047619,0.5531914893617021,0.2670839853938446,1,Yes,1
S18109,0.4333333333333333,0.7343465045592705,0.2467396974439228,0,Yes,0
S18111,0.4809523809523809,0.8158054711246202,0.4543557642149192,1,Yes,1
S18113,0.5095238095238095,0.5914893617021276,0.2253521126760563,0,No,0
S18115,0.5642857142857143,0.5148936170212766,0.3166405842462181,0,No,0
S18116,0.5238095238095238,0.5610942249240122,0.1241523213354199,0,No,0
S18118,0.519047619047619,0.4322188449848024,0.1914449660928534,0,Yes,0
S18119,0.6714285714285715,0.7276595744680852,0.2696922274387063,1,No,1
S18120,0.1071428571428571,0.5702127659574467,0.2290036515388628,0,No,0
S18121,0.5476190476190477,0.5598784194528875,0.2879499217527387,1,No,1
S18122,0.4476190476190475,0.4376899696048632,0.2608242044861763,1,No,1
S18123,0.3666666666666666,0.6851063829787234,0.3119457485654668,1,No,1
S18124,0.5619047619047619,0.537386018237082,0.3541992696922275,1,No,1
S18128,0.3547619047619047,0.4006079027355623,0.405320813771518,0,Yes,0
S18129,0.4833333333333333,0.5848024316109423,0.2164840897235263,1,No,1
S18130,0.5714285714285714,0.6370820668693009,0.1580594679186228,0,No,0
S18131,0.4214285714285714,0.4948328267477203,0.3375065206051122,1,No,1
S18133,0.8023809523809524,0.6911854103343466,0.2321335419926969,0,No,0
S18134,0.5952380952380952,0.5215805471124619,0.3369848721961399,1,Yes,1
S18136,0.2928571428571428,0.5434650455927051,0.3813249869587898,0,No,0
S18137,0.3833333333333333,0.4893617021276595,0.3776734480959833,0,No,0
S18138,0.4761904761904761,0.5003039513677812,0.323943661971831,0,No,0
S18139,0.3476190476190476,0.4492401215805471,0.207094418362024,1,Yes,1
S18140,0.6571428571428571,0.5951367781155015,0.3270735524256651,0,Yes,0
S18142,0.4023809523809523,0.61580547112462,0.295774647887324,0,No,0
S18143,0.6785714285714286,0.6668693009118541,0.2326551904016692,1,Yes,1
S18144,0.4666666666666667,0.4151975683890577,0.3035993740219093,1,No,1
S18145,0.7738095238095238,0.441337386018237,0.2983828899321857,1,No,1
S18148,0.6333333333333334,0.5525835866261397,0.2034428794992175,1,Yes,1
S18149,0.6190476190476191,0.5531914893617021,0.4350547730829421,1,Yes,1
S18150,0.5285714285714286,0.4273556231003039,0.3615023474178404,1,No,1
S18151,0.4499999999999999,0.6042553191489362,0.3187271778821075,0,No,0
S18152,0.5285714285714286,0.5732522796352584,0.1752738654147104,1,Yes,1
S18154,0.4857142857142856,0.5227963525835866,0.3234220135628586,0,No,0
S18155,0.3357142857142857,0.529483282674772,0.2613458528951486,1,No,1
S18156,0.2547619047619047,0.6340425531914894,0.2034428794992175,1,Yes,1
S18157,0.4738095238095238,0.6857142857142857,0.244131455399061,1,Yes,1
S18158,0.6166666666666666,0.5416413373860182,0.3745435576421492,1,No,1
S18159,0.5761904761904761,0.3386018237082067,0.3552425665101722,0,Yes,0
S18160,0.4571428571428571,0.6310030395136778,0.3724569640062598,0,No,0
S18161,0.6738095238095237,0.8103343465045594,0.340114762649974,0,Yes,0
S18162,0.4,0.6303951367781155,0.2237871674491393,1,Yes,1
S18163,0.238095238095238,0.5094224924012158,0.1648408972352634,0,No,0
S18164,0.2071428571428571,0.5914893617021276,0.2905581637976004,1,Yes,1
S18165,0.3261904761904762,0.6401215805471124,0.3714136671883151,0,Yes,0
S18166,0.5642857142857143,0.556838905775076,0.3745435576421492,0,Yes,0
S18167,0.3904761904761904,0.7027355623100303,0.2149191444966093,1,No,1
S18168,0.5214285714285714,0.4054711246200608,0.3218570683359416,0,Yes,0
S18169,0.6619047619047619,0.4936170212765957,0.2389149713093375,0,Yes,0
S18171,0.5238095238095238,0.6279635258358662,0.1961398017736045,0,No,0
S18174,0.6285714285714286,0.4620060790273556,0.2029212310902452,0,No,0
S18175,0.4333333333333333,0.4522796352583587,0.2712571726656234,0,No,0
S18178,0.5285714285714286,0.7003039513677811,0.1930099113197705,1,Yes,1
S18180,0.6285714285714286,0.5240121580547112,0.2556077203964528,1,Yes,1
S18181,0.3880952380952381,0.6322188449848024,0.298904538341158,1,No,1
S18182,0.6142857142857142,0.5848024316109423,0.2535211267605634,0,Yes,0
S18183,0.4071428571428572,0.4091185410334346,0.3568075117370892,0,Yes,0
S18185,0.4333333333333333,0.5544072948328268,0.3813249869587898,1,No,1
S18188,0.4976190476190475,0.6838905775075987,0.290036515388628,0,No,0
S18189,0.4071428571428572,0.4990881458966565,0.1992696922274387,0,Yes,0
S18190,0.5476190476190477,0.5142857142857142,0.4167970787689098,1,No,1
S18191,0.4333333333333333,0.6030395136778116,0.4334898278560251,1,No,1
S18192,0.4285714285714285,0.3361702127659574,0.2895148669796557,0,Yes,0
S18193,0.4714285714285713,0.2972644376899696,0.2780386019822639,1,Yes,1
S18194,0.5214285714285714,0.460790273556231,0.3688054251434533,1,Yes,1
S18195,0.5119047619047619,0.3848024316109422,0.2931664058424622,1,Yes,1
S18196,0.4238095238095237,0.268693009118541,0.3500260824204487,0,No,0
S18197,0.5666666666666667,0.6334346504559271,0.315075639019301,0,No,0
S18198,0.4404761904761904,0.4468085106382978,0.3088158581116328,1,No,1
S18201,0.5833333333333334,0.6042553191489362,0.3781950965049557,1,No,1
S18202,0.469047619047619,0.5775075987841946,0.4089723526343245,1,No,1
S18203,0.4928571428571428,0.5671732522796352,0.3082942097026604,0,No,0
S18204,0.5904761904761904,0.6,0.3954094940010433,1,Yes,1
S18205,0.4095238095238095,0.4820668693009118,0.2347417840375587,1,Yes,1
S18206,0.3023809523809523,0.4559270516717325,0.3375065206051122,1,No,1
S18208,0.5023809523809524,0.6206686930091185,0.2978612415232134,1,Yes,1
S18210,0.6428571428571429,0.78419452887538,0.2790818988002086,0,Yes,0
S18211,0.1714285714285714,0.6328267477203647,0.0912884715701617,1,No,1
S18212,0.6,0.6583586626139818,0.1950965049556599,1,No,1
S18214,0.5214285714285714,0.6072948328267477,0.2582159624413145,0,No,0
S18215,0.069047619047619,0.6006079027355623,0.2128325508607198,1,No,1
S18216,0.6190476190476191,0.6121580547112462,0.1601460615545122,1,No,1
S18217,0.3452380952380952,0.5641337386018237,0.215962441314554,0,No,0
S18219,0.4452380952380952,0.3993920972644377,0.5284298382889933,1,No,1
S18221,0.5428571428571428,0.6996960486322188,0.2665623369848722,0,Yes,0
S18222,0.5738095238095239,0.5276595744680851,0.1867501304121022,0,Yes,0
S18224,0.4976190476190475,0.382370820668693,0.3635889410537298,0,Yes,0
S18226,0.3357142857142857,0.3933130699088146,0.2232655190401669,0,Yes,0
S18228,0.5738095238095239,0.555015197568389,0.495565988523735,0,Yes,0
S18229,0.5666666666666667,0.5355623100303951,0.4439227960354722,0,No,0
S18230,0.5523809523809524,0.6389057750759878,0.315075639019301,0,Yes,0
S18231,0.4047619047619047,0.6358662613981763,0.2211789254042775,0,Yes,0
S18234,0.5952380952380952,0.4273556231003039,0.2942097026604069,0,Yes,0
S18235,0.4357142857142856,0.4565349544072948,0.4329681794470527,0,No,0
S18236,0.6666666666666666,0.609726443768997,0.2410015649452269,1,Yes,1
S18239,0.4238095238095237,0.6328267477203647,0.2968179447052687,0,No,0
S18240,0.4214285714285714,0.8541033434650456,0.2248304642670839,0,Yes,0
S18241,0.4904761904761905,0.5282674772036474,0.2837767344809598,0,Yes,0
S18242,0.3833333333333333,0.5142857142857142,0.3202921231090245,0,No,0
S18243,0.4571428571428571,0.4407294832826747,0.3322900365153887,0,Yes,0
S18244,0.3785714285714285,0.5817629179331307,0.3223787167449139,1,No,1
S18245,0.3833333333333333,0.6808510638297872,0.2331768388106416,1,No,1
S18246,0.5238095238095238,0.4820668693009118,0.2905581637976004,1,No,1
S18247,0.3595238095238095,0.4954407294832826,0.3202921231090245,0,Yes,0
S18249,0.3023809523809523,0.4030395136778115,0.3369848721961399,1,Yes,1
S18251,0.6238095238095239,0.5635258358662614,0.3009911319770475,0,No,0
S18252,0.3666666666666666,0.5379939209726444,0.3275952008346374,0,No,0
S18253,0.3785714285714285,0.766565349544073,0.3333333333333333,1,Yes,1
S18254,0.4904761904761905,0.5914893617021276,0.3437663015127804,0,No,0
S18256,0.730952380952381,0.6194528875379939,0.1737089201877934,1,Yes,1
S18257,0.4476190476190475,0.5015197568389058,0.2164840897235263,1,Yes,1
S18258,0.5071428571428571,0.5027355623100304,0.3881064162754304,0,Yes,0
S18259,0.5785714285714285,0.5215805471124619,0.2196139801773604,0,Yes,0
S18260,0.5761904761904761,0.5082066869300912,0.3187271778821075,0,Yes,0
S18262,0.4476190476190475,0.7999999999999999,0.3729786124152321,1,No,1
S18264,0.4547619047619048,0.5537993920972644,0.2237871674491393,1,No,1
S18265,0.4142857142857142,0.5714285714285714,0.350547730829421,0,Yes,0
S18266,0.3904761904761904,0.4802431610942249,0.3635889410537298,1,Yes,1
S18267,0.2619047619047619,0.494224924012158,0.341679707876891,1,Yes,1
S18268,0.5642857142857143,0.6638297872340426,0.2775169535732916,0,No,0
S18269,0.1880952380952381,0.4808510638297872,0.161189358372457,1,Yes,1
S18270,0.4666666666666667,0.4346504559270516,0.3870631194574856,0,Yes,0
S18271,0.4428571428571429,0.7598784194528876,0.2472613458528952,1,Yes,1
S18272,0.7333333333333333,0.3963525835866262,0.2780386019822639,1,Yes,1
S18273,0.2476190476190476,0.6504559270516718,0.3322900365153887,1,No,1
S18274,0.3595238095238095,0.5185410334346504,0.2164840897235263,1,No,1
S18275,0.4499999999999999,0.3951367781155015,0.208659363588941,1,No,1
S18276,0.4428571428571429,0.4972644376899696,0.2290036515388628,0,Yes,0
S18277,0.4023809523809523,0.5155015197568389,0.2232655190401669,1,Yes,1
S18279,0.3166666666666667,0.5951367781155015,0.2952529994783516,0,Yes,0
S18282,0.4642857142857143,0.6006079027355623,0.3004694835680752,0,Yes,0
S18283,0.3952380952380953,0.5677811550151975,0.081377151799687,0,No,0
S18284,0.5880952380952381,0.7003039513677811,0.3187271778821075,0,Yes,0
S18285,0.6761904761904761,0.4115501519756839,0.3009911319770475,1,No,1
S18286,0.4261904761904762,0.5069908814589665,0.3813249869587898,0,No,0
S18287,0.6333333333333334,0.6644376899696048,0.3249869587897757,1,No,1
S18288,0.4285714285714285,0.6085106382978723,0.3380281690140845,1,No,1
S18289,0.3523809523809524,0.2632218844984802,0.2410015649452269,0,No,0
S18290,0.6738095238095237,0.3398176291793313,0.1580594679186228,1,Yes,1
S18291,0.5285714285714286,0.5428571428571428,0.2947313510693792,1,Yes,1
S18292,0.4666666666666667,0.7422492401215806,0.1752738654147104,1,No,1
S18293,0.5476190476190477,0.4905775075987842,0.3004694835680752,0,No,0
S18294,0.5,0.6218844984802432,0.3338549817423057,0,No,0
S18295,0.4595238095238094,0.5531914893617021,0.2874282733437663,0,Yes,0
S18297,0.4333333333333333,0.6729483282674772,0.4314032342201356,0,No,0
S18299,0.4523809523809524,0.6534954407294833,0.3740219092331768,1,No,1
S18300,0.5738095238095239,0.4680851063829787,0.4167970787689098,1,No,1
S18301,0.5119047619047619,0.5246200607902736,0.3969744392279604,1,No,1
S18302,0.3619047619047619,0.6060790273556231,0.3484611371935315,0,Yes,0
S18303,0.3095238095238095,0.6012158054711245,0.4324465310380804,0,Yes,0
S18305,0.4047619047619047,0.3276595744680851,0.3745435576421492,0,No,0
S18306,0.5071428571428571,0.6881458966565349,0.3124673969744392,1,Yes,1
S18308,0.3928571428571428,0.4516717325227963,0.3103808033385498,1,Yes,1
S18309,0.5928571428571429,0.566565349544073,0.1836202399582681,0,No,0
S18310,0.4833333333333333,0.539209726443769,0.3041210224308815,1,No,1
S18311,0.3833333333333333,0.715501519756839,0.2665623369848722,1,No,1
S18312,0.469047619047619,0.4006079027355623,0.3651538862806469,1,No,1
S18313,0.6309523809523809,0.4984802431610942,0.4016692749087115,1,No,1
S18314,0.5023809523809524,0.3033434650455927,0.2117892540427751,1,No,1
S18315,0.5380952380952382,0.5586626139817629,0.3270735524256651,1,No,1
S18318,0.7428571428571429,0.7021276595744681,0.3661971830985915,1,No,1
S18319,0.3714285714285714,0.6741641337386017,0.3834115805946792,0,No,0
S18320,0.3261904761904762,0.5513677811550152,0.3265519040166928,1,No,1
S18322,0.5714285714285714,0.5319148936170213,0.2394366197183099,0,Yes,0
S18323,0.4547619047619048,0.6297872340425532,0.3296817944705269,1,Yes,1
S18324,0.3404761904761905,0.6480243161094225,0.1971830985915492,1,No,1
S18325,0.4547619047619048,0.4127659574468085,0.2561293688054251,1,No,1
S18327,0.419047619047619,0.5635258358662614,0.2879499217527387,1,No,1
S18328,0.5380952380952382,0.4182370820668692,0.3260302556077204,1,Yes,1
S18330,0.4952380952380951,0.6036474164133738,0.3437663015127804,0,Yes,0
S18332,0.5642857142857143,0.364741641337386,0.2649973917579551,1,Yes,1
S18334,0.3523809523809524,0.6565349544072948,0.2065727699530516,0,No,0
S18335,0.4357142857142856,0.4006079027355623,0.3547209181011998,1,Yes,1
S18339,0.7261904761904762,0.7501519756838905,0.3140323422013563,1,No,1
S18340,0.4238095238095237,0.5033434650455927,0.4371413667188315,1,Yes,1
S18341,0.4785714285714286,0.5343465045592705,0.3854981742305686,0,No,0
S18342,0.4452380952380952,0.3732522796352583,0.1690140845070423,0,No,0
S18343,0.5976190476190476,0.3775075987841945,0.2749087115284299,0,No,0
S18344,0.6214285714285714,0.4632218844984803,0.3077725612936881,0,Yes,0
S18345,0.2547619047619047,0.6504559270516718,0.3171622326551904,1,No,1
