Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Passed
S23434,0.28095238095238095,0.6139817629179332,0.42618675013041213,Yes,Yes
S23436,0.5642857142857143,0.460790273556231,0.3588941053729786,No,Yes
S23437,0.49761904761904757,0.5604863221884498,0.34428794992175277,Yes,No
S23438,0.5642857142857143,0.4729483282674772,0.24465310380803343,No,No
S23439,0.6904761904761905,0.5355623100303951,0.3051643192488263,Yes,No
S23440,0.3261904761904762,0.6942249240121581,0.32394366197183105,No,No
S23441,0.6023809523809524,0.5082066869300912,0.4032342201356286,No,No
S23442,0.4261904761904762,0.3671732522796353,0.28377673448095986,No,Yes
S23444,0.4619047619047619,0.6382978723404256,0.2842983828899322,No,Yes
S23445,0.7190476190476192,0.7361702127659574,0.2811684924360981,Yes,No
S23446,0.4833333333333333,0.6480243161094225,0.23682837767344814,No,Yes
S23447,0.3904761904761904,0.5100303951367781,0.3750652060511216,No,No
S23448,0.5166666666666666,0.574468085106383,0.38132498695878986,Yes,No
S23449,0.5047619047619047,0.590273556231003,0.10015649452269171,No,Yes
S23450,0.6023809523809524,0.5957446808510638,0.3954094940010433,No,Yes
S23451,0.519047619047619,0.24194528875379936,0.31924882629107987,Yes,Yes
S23452,0.7619047619047619,0.4729483282674772,0.30412102243088157,Yes,No
S23453,0.4523809523809524,0.6006079027355623,0.33489827856025045,Yes,No
S23454,0.4547619047619048,0.676595744680851,0.15910276473656754,No,No
S23455,0.3952380952380953,0.4656534954407294,0.2587376108502869,Yes,Yes
S23456,0.47619047619047616,0.49240121580547114,0.34898278560250395,No,No
S23457,0.49523809523809514,0.513677811550152,0.3380281690140845,No,No
S23458,0.5,0.5264437689969604,0.26917057902973396,Yes,No
S23459,0.4738095238095238,0.6468085106382978,0.2999478351591028,Yes,Yes
S23460,0.3952380952380953,0.45288753799392095,0.30672926447574334,Yes,No
S23461,0.3619047619047619,0.6480243161094225,0.32707355242566516,Yes,Yes
S23462,0.42142857142857143,0.715501519756839,0.4663536776212833,Yes,Yes
S23463,0.6023809523809524,0.49483282674772033,0.17840375586854462,No,Yes
S23464,0.6285714285714286,0.4905775075987842,0.2300469483568075,Yes,Yes
S23467,0.45714285714285713,0.5319148936170213,0.29942618675013044,No,No
S23468,0.7166666666666667,0.36413373860182374,0.22013562858633284,No,Yes
S23470,0.5333333333333333,0.7452887537993921,0.3213354199269693,No,Yes
S23473,0.32857142857142857,0.6547112462006079,0.33333333333333337,Yes,No
S23474,0.41904761904761906,0.49179331306990876,0.38862806468440275,Yes,No
S23475,0.40476190476190477,0.46139817629179336,0.3615023474178404,No,Yes
S23476,0.5357142857142857,0.5282674772036474,0.20709441836202402,No,No
S23477,0.48571428571428565,0.39452887537993925,0.22065727699530516,Yes,Yes
S23479,0.4071428571428572,0.3890577507598784,0.24830464267083985,No,Yes
S23481,0.45952380952380945,0.39696048632218844,0.24986958789775696,Yes,No
S23483,0.6095238095238096,0.3221884498480243,0.2743870631194575,Yes,No
S23485,0.5095238095238095,0.4972644376899696,0.15649452269170577,Yes,No
S23487,0.6738095238095237,0.4139817629179331,0.332811684924361,Yes,No
S23488,0.5285714285714286,0.61580547112462,0.30725091288471573,No,Yes
S23489,0.38095238095238093,0.7069908814589666,0.33959311424100164,No,Yes
S23491,0.4619047619047619,0.5531914893617021,0.19874804381846634,No,Yes
S23492,0.1880952380952381,0.356838905775076,0.2942097026604069,Yes,Yes
S23493,0.5214285714285714,0.7240121580547112,0.32029212310902455,Yes,Yes
S23494,0.4809523809523809,0.6103343465045592,0.31977047470005215,Yes,No
S23495,0.6047619047619047,0.5817629179331307,0.40636411058946276,No,Yes
S23496,0.3761904761904762,0.5446808510638298,0.32759520083463745,No,Yes
S23497,0.28809523809523807,0.6072948328267477,0.3009911319770475,Yes,No
S23498,0.48571428571428565,0.44559270516717325,0.3630672926447575,No,No
S23499,0.5119047619047619,0.6571428571428571,0.3667188315075639,Yes,No
S23501,0.46904761904761905,0.5306990881458966,0.39853938445487747,No,Yes
S23502,0.3404761904761905,0.5100303951367781,0.3098591549295775,No,No
S23504,0.4261904761904762,0.3325227963525836,0.3688054251434533,No,No
S23505,0.5952380952380952,0.6091185410334347,0.24047991653625456,No,Yes
S23506,0.5119047619047619,0.652887537993921,0.40949400104329686,Yes,No
S23507,0.4333333333333333,0.6729483282674772,0.2587376108502869,No,Yes
S23509,0.43571428571428567,0.8218844984802433,0.23578508085550343,Yes,Yes
S23510,0.5333333333333333,0.6644376899696048,0.35680751173708924,No,Yes
S23513,0.47619047619047616,0.3367781155015198,0.2676056338028169,No,No
S23514,0.4809523809523809,0.46808510638297873,0.08815858111632759,Yes,No
S23515,0.44999999999999996,0.6085106382978723,0.3938445487741263,Yes,Yes
S23517,0.6095238095238096,0.7550151975683891,0.38497652582159625,Yes,No
S23518,0.5666666666666667,0.3629179331306991,0.387584767866458,No,Yes
S23519,0.46904761904761905,0.5288753799392097,0.3422013562858634,Yes,No
S23520,0.6690476190476191,0.40486322188449847,0.2978612415232134,No,No
S23521,0.5714285714285714,0.729483282674772,0.2895148669796557,Yes,No
S23522,0.41428571428571426,0.5750759878419452,0.4230568596765781,Yes,Yes
S23524,0.4166666666666667,0.5264437689969604,0.14345331246739695,No,Yes
S23525,0.5166666666666666,0.4364741641337386,0.35263432446531046,Yes,No
S23526,0.5380952380952382,0.6887537993920972,0.2733437663015128,No,Yes
S23527,0.6285714285714286,0.5635258358662614,0.467396974439228,No,Yes
S23533,0.5095238095238095,0.5386018237082066,0.20552947313510697,No,No
S23534,0.5595238095238095,0.5063829787234042,0.18257694314032344,Yes,Yes
S23535,0.3547619047619047,0.6206686930091185,0.0892018779342723,No,No
S23537,0.25476190476190474,0.7556231003039513,0.35315597287428274,Yes,Yes
S23538,0.4928571428571428,0.6212765957446809,0.3672404799165363,Yes,Yes
S23539,0.37857142857142856,0.5592705167173252,0.21231090245174755,Yes,Yes
S23540,0.6642857142857143,0.5592705167173252,0.332811684924361,Yes,No
S23541,0.5142857142857143,0.3142857142857143,0.2936880542514345,Yes,Yes
S23542,0.4452380952380952,0.4905775075987842,0.21439749608763692,Yes,No
S23543,0.3904761904761904,0.5866261398176292,0.26447574334898283,Yes,Yes
S23545,0.3047619047619048,0.5647416413373859,0.15805946791862285,Yes,No
S23546,0.39285714285714285,0.4443768996960486,0.22900365153886285,Yes,No
S23549,0.5119047619047619,0.5106382978723404,0.24100156494522695,Yes,Yes
S23551,0.41190476190476194,0.5422492401215806,0.38497652582159625,No,No
S23552,0.6976190476190476,0.6395136778115502,0.3093375065206051,Yes,Yes
S23553,0.25952380952380955,0.5009118541033434,0.260302556077204,Yes,No
S23554,0.4738095238095238,0.5458966565349543,0.21700573813249868,Yes,Yes
S23555,0.44047619047619047,0.6401215805471124,0.2269170579029734,Yes,No
S23556,0.4,0.5440729483282675,0.34898278560250395,Yes,Yes
S23557,0.38333333333333336,0.6224924012158054,0.36098069900886803,No,No
S23558,0.4666666666666667,0.48875379939209723,0.26917057902973396,Yes,Yes
S23559,0.44047619047619047,0.5854103343465046,0.30829420970266047,No,No
S23560,0.41904761904761906,0.7021276595744681,0.17788210745957223,Yes,Yes
S23561,0.3119047619047619,0.61580547112462,0.2524778299426187,No,Yes
S23562,0.27380952380952384,0.31550151975683893,0.3255086071987481,No,No
S23563,0.4333333333333333,0.6103343465045592,0.24465310380803343,Yes,No
S23564,0.41904761904761906,0.4024316109422493,0.19979134063641105,Yes,No
S23565,0.4428571428571429,0.4303951367781155,0.22535211267605637,Yes,Yes
S23566,0.4547619047619048,0.6024316109422492,0.1820552947313511,No,No
S23567,0.40476190476190477,0.42492401215805475,0.21335419926969226,No,No
S23568,0.44047619047619047,0.40790273556231,0.3588941053729786,No,No
S23569,0.3642857142857143,0.5422492401215806,0.4068857589984351,No,Yes
S23570,0.6476190476190476,0.46808510638297873,0.4282733437663016,No,No
S23571,0.37142857142857144,0.3446808510638298,0.2801251956181534,No,No
S23572,0.42142857142857143,0.6103343465045592,0.2858633281168492,No,Yes
S23574,0.37857142857142856,0.652887537993921,0.19718309859154928,Yes,No
S23575,0.46904761904761905,0.43343465045592705,0.23265519040166927,Yes,Yes
S23577,0.41190476190476194,0.48267477203647413,0.40271257172665625,No,No
S23579,0.38095238095238093,0.4522796352583587,0.3901930099113198,Yes,Yes
S23580,0.5142857142857143,0.20000000000000004,0.24100156494522695,No,No
S23581,0.7119047619047618,0.4145896656534955,0.21283255086071987,No,No
S23582,0.3619047619047619,0.364741641337386,0.4287949921752739,No,Yes
S23584,0.47142857142857136,0.5781155015197568,0.24100156494522695,Yes,Yes
S23586,0.55,0.6437689969604863,0.25039123630672927,No,Yes
S23587,0.4904761904761905,0.468693009118541,0.43922796035472095,No,No
S23589,0.41428571428571426,0.3252279635258359,0.09754825247782994,Yes,No
S23590,0.3761904761904762,0.44559270516717325,0.2634324465310381,Yes,No
S23591,0.4547619047619048,0.5258358662613982,0.35837245696400627,No,No
S23593,0.3952380952380953,0.5300911854103344,0.33959311424100164,No,Yes
S23594,0.5976190476190476,0.5045592705167173,0.32759520083463745,No,Yes
S23595,0.4785714285714286,0.6133738601823707,0.27543035993740217,No,No
S23596,0.5738095238095239,0.5598784194528875,0.23682837767344814,No,No
S23597,0.6404761904761904,0.35987841945288757,0.2535211267605634,Yes,No
S23599,0.4904761904761905,0.4729483282674772,0.17162232655190407,No,Yes
S23600,0.430952380952381,0.5246200607902736,0.332811684924361,Yes,Yes
S23601,0.36904761904761907,0.4851063829787234,0.24204486176317166,No,Yes
S23602,0.3523809523809524,0.444984802431611,0.3828899321857069,Yes,Yes
S23603,0.5666666666666667,0.7209726443768997,0.39645279081898804,Yes,Yes
S23604,0.4904761904761905,0.537386018237082,0.26291079812206575,Yes,Yes
S23605,0.6857142857142856,0.6006079027355623,0.29316640584246223,Yes,Yes
S23606,0.5833333333333334,0.5288753799392097,0.2535211267605634,No,Yes
S23607,0.37857142857142856,0.6419452887537993,0.17527386541471046,No,No
S23608,0.5666666666666667,0.5319148936170213,0.25039123630672927,No,Yes
S23609,0.430952380952381,0.660790273556231,0.295774647887324,Yes,Yes
S23611,0.4095238095238095,0.555015197568389,0.4371413667188315,No,Yes
S23612,0.3404761904761905,0.574468085106383,0.2467396974439228,No,No
S23618,0.680952380952381,0.652887537993921,0.22117892540427755,Yes,No
S23619,0.3071428571428571,0.3428571428571429,0.2535211267605634,No,No
S23620,0.6166666666666666,0.5677811550151975,0.29525299947835165,No,No
S23621,0.4095238095238095,0.4376899696048632,0.34846113719353156,Yes,Yes
S23622,0.5071428571428571,0.7556231003039513,0.2921231090245175,Yes,No
S23623,0.26904761904761904,0.6115501519756839,0.29107981220657275,No,No
S23624,0.5285714285714286,0.5003039513677812,0.2686489306207616,Yes,Yes
S23625,0.22857142857142856,0.5264437689969604,0.27386541471048514,Yes,No
S23626,0.5047619047619047,0.7003039513677811,0.2300469483568075,Yes,Yes
S23628,0.4904761904761905,0.3252279635258359,0.3938445487741263,No,Yes
S23629,0.37857142857142856,0.7270516717325227,0.24308815858111632,No,No
S23630,0.5309523809523808,0.6419452887537993,0.27908189880020867,Yes,No
S23631,0.5142857142857143,0.47781155015197563,0.3708920187793428,No,Yes
S23632,0.4428571428571429,0.61580547112462,0.13354199269692227,No,No
S23633,0.5476190476190477,0.46808510638297873,0.17840375586854462,Yes,Yes
S23634,0.4547619047619048,0.46504559270516715,0.29316640584246223,Yes,No
S23636,0.4523809523809524,0.61580547112462,0.1726656233698487,No,Yes
S23637,0.4928571428571428,0.6,0.15127803860198225,No,No
S23639,0.41904761904761906,0.6006079027355623,0.31820552947313513,No,Yes
S23640,0.319047619047619,0.719756838905775,0.35628586332811685,No,Yes
S23641,0.5,0.7525835866261398,0.3098591549295775,No,No
S23642,0.6071428571428571,0.5793313069908814,0.1533646322378717,No,Yes
S23643,0.5023809523809524,0.502127659574468,0.19509650495565992,Yes,Yes
S23644,0.5047619047619047,0.5209726443768997,0.27908189880020867,Yes,No
S23645,0.4619047619047619,0.3088145896656535,0.29473135106937925,Yes,No
S23646,0.5547619047619047,0.5452887537993921,0.24986958789775696,No,Yes
S23648,0.41190476190476194,0.4571428571428572,0.3187271778821075,Yes,Yes
S23649,0.5976190476190476,0.5379939209726444,0.4533124673969745,Yes,No
S23651,0.5714285714285714,0.5209726443768997,0.2670839853938446,No,Yes
S23652,0.5976190476190476,0.5677811550151975,0.2822117892540428,No,No
S23653,0.5333333333333333,0.35623100303951366,0.28690662493479396,No,No
S23654,0.319047619047619,0.7075987841945288,0.2509128847157016,No,No
S23655,0.46904761904761905,0.5969604863221885,0.3954094940010433,Yes,No
S23656,0.4428571428571429,0.6996960486322188,0.39332290036515394,No,Yes
S23657,0.4071428571428572,0.5957446808510638,0.3129890453834116,Yes,Yes
S23658,0.4833333333333333,0.5866261398176292,0.41366718831507565,Yes,No
S23659,0.5571428571428572,0.7276595744680852,0.2524778299426187,No,No
S23660,0.41190476190476194,0.7027355623100303,0.33541992696922274,Yes,No
S23661,0.4452380952380952,0.7787234042553192,0.3938445487741263,No,Yes
S23662,0.43809523809523804,0.5276595744680851,0.34272300469483574,No,No
S23663,0.6047619047619047,0.4462006079027356,0.42566510172143984,No,No
S23664,0.43571428571428567,0.4018237082066869,0.3369848721961399,No,Yes
S23665,0.319047619047619,0.42431610942249237,0.28169014084507044,No,No
S23666,0.2785714285714286,0.6255319148936169,0.20813771517996874,No,No
S23667,0.5095238095238095,0.8741641337386019,0.2608242044861763,Yes,No
S23668,0.3761904761904762,0.7264437689969605,0.3630672926447575,No,No
S23669,0.5452380952380952,0.5209726443768997,0.3750652060511216,No,No
S23671,0.40238095238095234,0.4753799392097265,0.2524778299426187,No,No
S23673,0.519047619047619,0.41702127659574467,0.31090245174752223,Yes,Yes
S23674,0.5428571428571428,0.42492401215805475,0.23578508085550343,No,Yes
S23675,0.5071428571428571,0.6103343465045592,0.41418883672404805,Yes,Yes
S23676,0.33809523809523806,0.723404255319149,0.3656755346896193,No,Yes
S23677,0.37857142857142856,0.6693009118541033,0.467396974439228,Yes,Yes
S23678,0.49523809523809514,0.7203647416413373,0.2681272822117893,No,Yes
S23680,0.43809523809523804,0.5386018237082066,0.30672926447574334,Yes,Yes
S23681,0.6476190476190476,0.4790273556231003,0.4533124673969745,Yes,No
S23682,0.4452380952380952,0.6127659574468085,0.31038080333854984,No,No
S23683,0.29047619047619044,0.3386018237082067,0.34272300469483574,Yes,No
S23686,0.7214285714285713,0.6942249240121581,0.22117892540427755,No,Yes
S23687,0.6642857142857143,0.3750759878419453,0.2519561815336463,No,Yes
S23688,0.5547619047619047,0.6559270516717325,0.2743870631194575,No,No
S23689,0.4261904761904762,0.5896656534954408,0.37297861241523217,No,No
S23690,0.6095238095238096,0.5914893617021276,0.23578508085550343,No,No
S23691,0.33095238095238094,0.48571428571428565,0.10380803338549817,No,Yes
S23692,0.5952380952380952,0.364741641337386,0.22796035472091813,No,No
S23693,0.5761904761904761,0.6036474164133738,0.2597809076682316,No,No
S23694,0.4476190476190475,0.6504559270516718,0.40062597809076683,Yes,Yes
S23695,0.6023809523809524,0.6030395136778116,0.2316118935837246,Yes,Yes
S23696,0.41428571428571426,0.5252279635258358,0.036515388628064686,No,No
S23699,0.45714285714285713,0.5975683890577508,0.11267605633802816,Yes,Yes
S23700,0.5380952380952382,0.44680851063829785,0.34115805946791866,No,Yes
S23701,0.6833333333333333,0.4261398176291793,0.33124673969744395,No,No
S23702,0.38095238095238093,0.3671732522796353,0.2968179447052687,No,Yes
S23703,0.44999999999999996,0.60790273556231,0.33489827856025045,Yes,Yes
S23704,0.6523809523809524,0.6054711246200608,0.2592592592592593,Yes,Yes
S23705,0.5452380952380952,0.6832826747720364,0.24413145539906103,No,No
S23706,0.38333333333333336,0.2820668693009119,0.2467396974439228,No,No
S23707,0.3523809523809524,0.6851063829787234,0.27073552425665104,No,No
S23708,0.40476190476190477,0.6784194528875379,0.4533124673969745,Yes,No
S23711,0.47619047619047616,0.5696048632218845,0.21961398017736045,Yes,No
S23712,0.5,0.5689969604863222,0.2942097026604069,No,No
S23713,0.36666666666666664,0.4316109422492401,0.29003651538862807,No,Yes
S23714,0.45714285714285713,0.43708206686930096,0.0297339593114241,No,No
S23715,0.2214285714285714,0.5702127659574467,0.3051643192488263,Yes,Yes
S23716,0.4833333333333333,0.5124620060790274,0.24047991653625456,Yes,No
S23717,0.6071428571428571,0.6297872340425532,0.1596244131455399,No,Yes
S23718,0.2976190476190476,0.49969604863221884,0.313510693792384,No,No
S23719,0.5238095238095238,0.36413373860182374,0.3792383933229004,Yes,Yes
S23720,0.39285714285714285,0.37021276595744684,0.2968179447052687,Yes,No
S23721,0.5619047619047619,0.4504559270516717,0.3766301512780386,Yes,No
S23722,0.48571428571428565,0.6310030395136778,0.46322378716744916,Yes,No
S23723,0.5142857142857143,0.47963525835866255,0.29160146061554515,Yes,Yes
S23724,0.4738095238095238,0.5793313069908814,0.313510693792384,Yes,No
S23725,0.6238095238095239,0.33981762917933134,0.3208137715179969,Yes,No
S23726,0.5071428571428571,0.5623100303951368,0.36098069900886803,No,Yes
S23727,0.38333333333333336,0.5477203647416413,0.2394366197183099,No,No
S23728,0.4785714285714286,0.6875379939209726,0.3781950965049557,No,No
S23729,0.42380952380952375,0.5617021276595744,0.3792383933229004,No,No
S23730,0.48571428571428565,0.6358662613981763,0.3223787167449139,No,No
S23731,0.4166666666666667,0.7793313069908816,0.412623891497131,Yes,Yes
S23733,0.4904761904761905,0.729483282674772,0.21126760563380284,Yes,Yes
S23734,0.4738095238095238,0.5580547112462005,0.29838288993218576,No,Yes
S23735,0.5928571428571429,0.47781155015197563,0.36098069900886803,Yes,No
S23736,0.4166666666666667,0.529483282674772,0.3792383933229004,Yes,No
S23737,0.23095238095238094,0.4814589665653496,0.09546165884194054,No,No
S23738,0.42380952380952375,0.48571428571428565,0.2874282733437663,Yes,Yes
S23740,0.5166666666666666,0.505775075987842,0.3766301512780386,No,Yes
S23741,0.26666666666666666,0.6291793313069909,0.17631716223265517,Yes,Yes
S23743,0.42380952380952375,0.5775075987841946,0.32811684924360984,No,Yes
S23745,0.33809523809523806,0.7112462006079028,0.27803860198226393,Yes,No
S23746,0.46904761904761905,0.49848024316109424,0.29890453834115804,Yes,Yes
S23747,0.5357142857142857,0.6802431610942249,0.27699530516431925,No,No
S23748,0.6428571428571429,0.4382978723404255,0.26969222743870636,No,Yes
S23749,0.5595238095238095,0.48753799392097263,0.3422013562858634,Yes,Yes
S23750,0.5976190476190476,0.5933130699088146,0.357850808555034,Yes,Yes
S23751,0.569047619047619,0.6170212765957447,0.3020344287949922,Yes,No
S23753,0.5095238095238095,0.5702127659574467,0.25039123630672927,No,Yes
S23754,0.5666666666666667,0.5227963525835866,0.3020344287949922,No,No
S23755,0.3523809523809524,0.6389057750759878,0.2801251956181534,No,No
S23757,0.37142857142857144,0.5155015197568389,0.33959311424100164,No,No
S23759,0.45952380952380945,0.5683890577507599,0.3615023474178404,Yes,Yes
S23760,0.42857142857142855,0.6243161094224924,0.31611893583724576,Yes,No
S23761,0.3142857142857143,0.846808510638298,0.17631716223265517,Yes,No
S23762,0.45952380952380945,0.30151975683890575,0.3495044340114763,No,No
S23764,0.49523809523809514,0.4297872340425532,0.28690662493479396,No,Yes
S23765,0.33095238095238094,0.4389057750759879,0.3051643192488263,No,Yes
S23766,0.4880952380952381,0.7161094224924012,0.39488784559207096,No,No
S23767,0.41428571428571426,0.2188449848024316,0.30307772561293694,No,No
S23768,0.319047619047619,0.6012158054711245,0.28169014084507044,No,No
S23770,0.3261904761904762,0.5458966565349543,0.357850808555034,No,No
S23771,0.4428571428571429,0.574468085106383,0.36828377673448104,No,Yes
S23772,0.4809523809523809,0.652887537993921,0.1288471570161711,No,No
S23773,0.49761904761904757,0.5106382978723404,0.34846113719353156,No,Yes
S23774,0.5023809523809524,0.5215805471124619,0.30829420970266047,Yes,No
S23775,0.3761904761904762,0.2936170212765957,0.23422013562858637,No,Yes
S23776,0.5928571428571429,0.8200607902735563,0.4079290558163798,Yes,No
S23777,0.41428571428571426,0.5799392097264437,0.34689619196661453,Yes,No
S23778,0.5214285714285714,0.5963525835866261,0.1935315597287428,No,Yes
S23779,0.4476190476190475,0.6735562310030395,0.3536776212832551,No,No
S23780,0.5119047619047619,0.5349544072948328,0.387584767866458,No,Yes
S23781,0.44047619047619047,0.5945288753799391,0.23526343244653103,No,No
S23782,0.5142857142857143,0.6297872340425532,0.31246739697443926,Yes,No
S23783,0.4666666666666667,0.36352583586626136,0.2895148669796557,No,No
S23784,0.5642857142857143,0.6072948328267477,0.2968179447052687,Yes,No
S23785,0.36904761904761907,0.7951367781155015,0.27073552425665104,No,No
S23786,0.2571428571428571,0.7550151975683891,0.26134585289514867,Yes,Yes
S23788,0.5928571428571429,0.7750759878419453,0.30464267083985397,No,No
S23789,0.4476190476190475,0.3896656534954407,0.35628586332811685,Yes,Yes
S23792,0.4738095238095238,0.9677811550151977,0.23630672926447574,No,Yes
S23793,0.34523809523809523,0.572644376899696,0.39801773604590507,Yes,No
S23795,0.41904761904761906,0.40911854103343465,0.31038080333854984,Yes,No
S23796,0.519047619047619,0.5556231003039513,0.3213354199269693,No,Yes
S23798,0.5357142857142857,0.7702127659574468,0.17057902973395933,No,Yes
S23799,0.2785714285714286,0.6389057750759878,0.36045905059989575,Yes,No
S23801,0.4428571428571429,0.4145896656534955,0.32029212310902455,No,Yes
S23802,0.2833333333333333,0.38237082066869305,0.18101199791340639,No,Yes
S23803,0.46904761904761905,0.5854103343465046,0.3093375065206051,Yes,Yes
S23804,0.43571428571428567,0.5592705167173252,0.33124673969744395,Yes,Yes
S23808,0.5761904761904761,0.6328267477203647,0.3364632237871675,No,No
S23809,0.20238095238095238,0.7987841945288754,0.387584767866458,No,No
S23810,0.45952380952380945,0.2899696048632219,0.27021387584767864,Yes,Yes
S23812,0.35714285714285715,0.4583586626139818,0.44235785080855505,No,No
S23813,0.5285714285714286,0.5939209726443769,0.3051643192488263,Yes,No
S23814,0.3142857142857143,0.5586626139817629,0.2535211267605634,No,Yes
S23815,0.2976190476190476,0.6036474164133738,0.35837245696400627,No,No
S23816,0.75,0.39148936170212767,0.2227438706311946,No,No
S23817,0.3047619047619048,0.660790273556231,0.2222222222222222,Yes,No
S23819,0.4452380952380952,0.711854103343465,0.3145539906103286,Yes,No
S23820,0.40476190476190477,0.7361702127659574,0.24830464267083985,No,Yes
S23821,0.5333333333333333,0.5714285714285714,0.33959311424100164,No,No
S23822,0.6261904761904761,0.6632218844984802,0.3500260824204487,No,Yes
S23823,0.33095238095238094,0.652887537993921,0.2936880542514345,No,Yes
S23824,0.40476190476190477,0.705775075987842,0.2801251956181534,Yes,No
S23825,0.5666666666666667,0.6966565349544073,0.36202399582681277,Yes,No
S23826,0.5,0.4012158054711246,0.3422013562858634,Yes,No
S23828,0.5285714285714286,0.3738601823708207,0.3912363067292645,Yes,Yes
S23830,0.4880952380952381,0.4844984802431611,0.2535211267605634,Yes,No
S23832,0.5047619047619047,0.5148936170212766,0.31820552947313513,Yes,Yes
S23833,0.44999999999999996,0.5234042553191489,0.313510693792384,No,No
S23834,0.5666666666666667,0.6644376899696048,0.3166405842462181,Yes,No
S23835,0.49523809523809514,0.6498480243161093,0.403755868544601,Yes,No
S23836,0.5595238095238095,0.5762917933130699,0.2936880542514345,Yes,Yes
S23838,0.5166666666666666,0.6212765957446809,0.33959311424100164,Yes,No
S23839,0.5261904761904762,0.7817629179331307,0.2608242044861763,No,Yes
S23840,0.34523809523809523,0.5173252279635258,0.35680751173708924,Yes,Yes
S23842,0.5666666666666667,0.5677811550151975,0.2634324465310381,No,Yes
S23843,0.6357142857142858,0.42735562310030395,0.15284298382889933,Yes,Yes
S23845,0.4,0.5975683890577508,0.3009911319770475,No,Yes
S23846,0.46904761904761905,0.4814589665653496,0.1726656233698487,Yes,No
S23847,0.3619047619047619,0.5148936170212766,0.25508607198748046,Yes,Yes
S23848,0.36904761904761907,0.5094224924012158,0.29838288993218576,Yes,Yes
S23849,0.5238095238095238,0.48996960486322183,0.3458528951486698,No,No
S23850,0.6547619047619048,0.409726443768997,0.37297861241523217,Yes,No
S23851,0.22380952380952382,0.6656534954407295,0.32342201356285866,No,No
S23852,0.4452380952380952,0.7094224924012158,0.2822117892540428,No,No
S23853,0.5214285714285714,0.6583586626139818,0.26395409494001043,No,Yes
S23854,0.5595238095238095,0.6577507598784195,0.29160146061554515,Yes,No
S23855,0.5047619047619047,0.49240121580547114,0.35837245696400627,Yes,No
S23857,0.46904761904761905,0.4480243161094225,0.2978612415232134,Yes,No
S23858,0.6238095238095239,0.5264437689969604,0.3990610328638498,No,Yes
S23859,0.3904761904761904,0.537386018237082,0.27021387584767864,Yes,Yes
S23860,0.4738095238095238,0.37446808510638296,0.38080333854981746,No,No
S23861,0.32142857142857145,0.5586626139817629,0.26134585289514867,No,Yes
S23864,0.5095238095238095,0.5142857142857142,0.15440792905581638,No,Yes
S23865,0.42857142857142855,0.5848024316109423,0.2728221178925404,Yes,No
S23870,0.4642857142857143,0.6863221884498479,0.21231090245174755,No,No
S23871,0.5452380952380952,0.7495440729483283,0.34689619196661453,No,Yes
S23872,0.6880952380952381,0.5477203647416413,0.23735002608242045,Yes,Yes
S23873,0.5023809523809524,0.59209726443769,0.31246739697443926,Yes,Yes
S23874,0.5857142857142857,0.36352583586626136,0.21544079290558163,No,Yes
S23875,0.27380952380952384,0.5799392097264437,0.260302556077204,No,No
S23876,0.7071428571428572,0.5112462006079027,0.2571726656233698,No,Yes
S23877,0.5380952380952382,0.7082066869300911,0.29473135106937925,No,Yes
S23878,0.4619047619047619,0.5155015197568389,0.28690662493479396,Yes,Yes
S23880,0.3357142857142857,0.37933130699088147,0.313510693792384,No,Yes
S23881,0.36904761904761907,0.5647416413373859,0.332811684924361,No,No
S23883,0.35,0.6905775075987841,0.3338549817423057,No,No
S23884,0.3476190476190476,0.6200607902735562,0.3766301512780386,No,Yes
S23885,0.38333333333333336,0.5306990881458966,0.20500782472613457,No,Yes
S23886,0.3238095238095238,0.6188449848024316,0.2180490349504434,Yes,No
S23887,0.46904761904761905,0.7550151975683891,0.3510693792383933,Yes,Yes
S23888,0.5952380952380952,0.4018237082066869,0.3573291601460616,Yes,No
S23889,0.39285714285714285,0.4656534954407294,0.27021387584767864,No,Yes
S23891,0.5023809523809524,0.4510638297872341,0.26604068857589985,No,Yes
S23892,0.45952380952380945,0.6231003039513677,0.2942097026604069,No,Yes
S23893,0.5857142857142857,0.6869300911854104,0.2942097026604069,Yes,No
S23894,0.41190476190476194,0.541033434650456,0.3051643192488263,No,No
S23897,0.47619047619047616,0.7635258358662613,0.18883672404799168,No,No
S23898,0.41904761904761906,0.48936170212765956,0.251434533124674,No,No
S23899,0.4,0.4267477203647417,0.24152321335419927,Yes,Yes
S23900,0.2452380952380952,0.651063829787234,0.403755868544601,Yes,No
S23901,0.4,0.6291793313069909,0.38862806468440275,Yes,Yes
S23902,0.5523809523809524,0.5610942249240122,0.3656755346896193,Yes,No
S23906,0.4642857142857143,0.4693009118541034,0.35315597287428274,Yes,No
S23907,0.3071428571428571,0.5811550151975684,0.3265519040166928,No,Yes
S23908,0.26904761904761904,0.5179331306990882,0.2597809076682316,Yes,No
S23909,0.611904761904762,0.3617021276595745,0.35680751173708924,Yes,No
S23911,0.32142857142857145,0.5167173252279635,0.15127803860198225,Yes,No
S23912,0.19761904761904758,0.6048632218844985,0.3959311424100157,No,No
S23913,0.41904761904761906,0.5781155015197568,0.43140323422013566,No,Yes
S23914,0.5142857142857143,0.7562310030395136,0.18883672404799168,Yes,Yes
S23915,0.38333333333333336,0.4237082066869301,0.3166405842462181,Yes,No
